Ref,Soil,Site,Field,Method,Depth.cm_Top,Depth.cm_Bottom,Height.cm,Dia.cm,Ksat,Units_Ksat,Stdev_Ksat,Ksat_cmhr,Stdev_Ksat_cmhr,Db,Stdev_Db,Calculated_Db,Mean_Db,VCOS,COS,MS,FS,VFS,Sand,Silt,Clay,Stdev_Sand,Stdev_Silt,Stdev_Clay,Stdev_Coarsefragment,Coarsefraction,Texclass,TexModifier_code,Texclass_Code,Tex_additional_info,Texture_unknown,Structure,OC,Stdev_OC,OM,Units_OM,Horizon,Th_sat,Ref2,Remark
35,,Volusia,Lab,Constant Head,61,68,5.4,3,13.6,cm/hr,,13.6,,1.37,,,,0,0.2,1.4,86.8,2.9,91.3,3.8,4.9,,,,,,FS,,FS,,,,1.72,,,,Bh3,,,
35,,Volusia,Lab,Constant Head,68,127,5.4,3,17.1,cm/hr,,17.1,,1.46,,,,0,0.1,1.3,90.6,2.8,94.8,2.2,3,,,,,,FS,,FS,,,,0.56,,,,Bw,,,
35,,Volusia,Lab,Constant Head,0,18,5.4,3,46,cm/hr,,46,,1.27,,,,0,0.6,14.4,75.5,2.9,93.4,4.8,1.7,,,,,,FS,,FS,,,,1.62,,,,A,,,
35,,Volusia,Lab,Constant Head,61,102,5.4,3,23,cm/hr,,23,,1.66,,,,0,0.6,14.8,74.7,2.9,93,2.9,4,,,,,,FS,,FS,,,,0.18,,,,Bw1,,,
35,,Volusia,Lab,Constant Head,102,152,5.4,3,3.72,cm/hr,,3.72,,1.59,,,,0,0.6,13.9,76.7,2.9,94.1,2.5,3.4,,,,,,FS,,FS,,,,0.18,,,,Bw2,,,
35,,Volusia,Lab,Constant Head,152,170,5.4,3,0.343,cm/hr,,0.343,,1.7,,,,0,0.5,11,65.1,2.6,79.2,4.7,16.1,,,,,,FSL,,FSL,,,,0.1,,,,Btg1,,,
35,,Volusia,Lab,Constant Head,170,201,5.4,3,0.06,cm/hr,,0.06,,1.68,,,,0,0.3,9.1,59.8,1.9,71.1,3.5,25.4,,,,,,SCL,,SCL,,,,0.1,,,,Btg2,,,
35,,Volusia,Lab,Constant Head,201,224,5.4,3,0.33,cm/hr,,0.33,,1.68,,,,0,0.4,11.6,61.1,1.7,74.8,3.3,21.7,,,,,,SCL,,SCL,,,,0.04,,,,Btg3,,,
35,,Volusia,Lab,Constant Head,0,10,5.4,3,63.1,cm/hr,,63.1,,1.33,,,,0,2,21.6,70.3,3.4,97.3,2,0.6,,,,,,FS,,FS,,,,0.45,,,,A,,,
35,,Volusia,Lab,Constant Head,10,74,5.4,3,44.7,cm/hr,,44.7,,1.53,,,,0,1.9,22.6,71.3,3.1,98.9,1.1,0,,,,,,FS,,FS,,,,0.04,,,,E/Eg (upper),,,
35,,Volusia,Lab,Constant Head,74,135,5.4,3,51.3,cm/hr,,51.3,,1.5,,,,0,2.1,21.5,72.2,3.1,98.9,0.6,0.4,,,,,,FS,,FS,,,,0.08,,,,E/Eg (lower),,,
35,,Volusia,Lab,Constant Head,135,152,5.4,3,15.1,cm/hr,,15.1,,1.46,,,,0.1,2.4,21.9,69.2,2.8,96.4,1.7,1.9,,,,,,FS,,FS,,,,0.58,,,,Bh/Bw1,,,
35,,Volusia,Lab,Constant Head,152,178,5.4,3,23,cm/hr,,23,,1.58,,,,0.1,2.4,21.6,70.1,2.8,97,0.7,2.3,,,,,,FS,,FS,,,,0.35,,,,Bw/Bh2,,,
35,,Volusia,Lab,Constant Head,0,20,5.4,3,30.9,cm/hr,,30.9,,1.36,,,,0.1,1.3,12.2,80.2,5.1,98.9,0.9,0.2,,,,,,FS,,FS,,,,0.7,,,,A,,,
35,,Volusia,Lab,Constant Head,20,61,5.4,3,44.7,cm/hr,,44.7,,1.39,,,,0,1.3,11.9,77.5,6.9,97.6,0.8,1.4,,,,,,FS,,FS,,,,0.22,,,,Bw1,,,
35,,Volusia,Lab,Constant Head,61,122,5.4,3,41.4,cm/hr,,41.4,,1.44,,,,0,1.3,11.9,78.5,6.7,98.4,0,1.6,,,,,,FS,,FS,,,,0.04,,,,Bw2,,,
35,,Volusia,Lab,Constant Head,53,91,5.4,3,48,cm/hr,,48,,1.62,,,,0,3.9,43.8,47.7,1.9,97.3,1.3,1.3,,,,,,S,,S,,,,0.03,,,,E (lower),,,
35,,Volusia,Lab,Constant Head,91,96,5.4,3,34.2,cm/hr,,34.2,,1.44,,,,0,3.6,42.5,44.9,1.8,92.8,2.7,4.5,,,,,,S,,S,,,,1.17,,,,Bh,,,
35,,Volusia,Lab,Constant Head,96,119,5.4,3,35.5,cm/hr,,35.5,,1.52,,,,0.1,3.7,43.5,45.9,1.7,94.9,2.1,3,,,,,,S,,S,,,,0.53,,,,Bw/Bh,,,
35,,Volusia,Lab,Constant Head,0,13,5.4,3,50.6,cm/hr,,50.6,,1.26,,,,0.1,1.5,18.1,69.4,3.1,92.2,5.7,2.1,,,,,,FS,,FS,,,,2.39,,,,A,,,
35,,Volusia,Lab,Constant Head,13,68,5.4,3,37.5,cm/hr,,37.5,,1.53,,,,0.2,2.1,17.8,74.3,4.1,98.5,0.7,0.8,,,,,,FS,,FS,,,,0.15,,,,E/Eg,,,
35,,Volusia,Lab,Constant Head,68,79,5.4,3,1.31,cm/hr,,1.31,,1.31,,,,0.2,2,15.5,63.5,3.5,84.7,6.2,9.1,,,,,,LFS,,LFS,,,,3.53,,,,Bh1,,,
35,,Volusia,Lab,Constant Head,0,13,5.4,3,131,cm/hr,,131,,1.36,,,,0.5,15.3,51.6,29.1,1.1,97.6,1.6,0.8,,,,,,S,,S,,,,0.72,,,,A,,,
35,,Volusia,Lab,Constant Head,13,51,5.4,3,180,cm/hr,,180,,1.3,,,,0.9,15.4,51.3,30.3,0.9,98.8,0.6,0.6,,,,,,S,,S,,,,0.08,,,,E,,,
35,,Volusia,Lab,Constant Head,51,64,5.4,3,123,cm/hr,,123,,1.4,,,,0.7,15.7,51.2,29.5,1,98.1,1,0.9,,,,,,S,,S,,,,0.09,,,,Bw1,,,
35,,Volusia,Lab,Constant Head,64,114,5.4,3,164,cm/hr,,164,,1.58,,,,0.6,13.5,47.1,35,1.2,97.4,1.1,1.5,,,,,,S,,S,,,,0.06,,,,Bw2,,,
35,,Volusia,Lab,Constant Head,114,125,5.4,3,19.5,cm/hr,,19.5,,1.43,,,,0.6,7.7,34.7,29,1,73,1,26,,,,,,SCL,,SCL,,,,0.36,,,,Bt,,,
35,,Volusia,Lab,Constant Head,0,8,5.4,3,64.9,cm/hr,,64.9,,1.27,,,,0.1,1.5,11.4,71.4,3.3,87.7,11.3,1,,,,,,FS,,FS,,,,3.08,,,,A,,,
35,,Volusia,Lab,Constant Head,8,25,5.4,3,18.7,cm/hr,,18.7,,1.44,,,,0.2,1.7,11.8,75.3,5.2,94.2,3.6,2.3,,,,,,FS,,FS,,,,0.43,,,,Eg,,,
35,,Volusia,Lab,Constant Head,25,33,5.4,3,0.16,cm/hr,,0.16,,1.49,,,,0.1,1.3,9.1,66.2,5.2,81.9,4.1,14,,,,,,FSL,,FSL,,,,0.85,,,,Btg,,,
35,,Volusia,Lab,Constant Head,33,81,5.4,3,0.24,cm/hr,,0.24,,1.29,,,,0.1,1,6.2,43.4,2.9,53.6,26.9,19.5,,,,,,FSL,,FSL,,,,0.45,,,,Btgk1,,,
35,,Volusia,Lab,Constant Head,81,102,5.4,3,3.68,cm/hr,,3.68,,1.48,,,,1,3.2,8.2,60.2,6,78.6,6.7,14.7,,,,,,FSL,,FSL,,,,0.19,,,,Btgk2,,,
35,,Volusia,Lab,Constant Head,102,157,5.4,3,22.8,cm/hr,,22.8,,1.57,,,,0.1,0.6,8.3,83,4.5,96.5,1.2,2.3,,,,,,FS,,FS,,,,0.04,,,,Cg1,,,
35,,Volusia,Lab,Constant Head,0,18,5.4,3,1.31,cm/hr,,1.31,,1.29,,,,0.2,0.8,2.3,61.9,7.5,72.7,9.3,18,,,,,,FSL,,FSL,,,,2.27,,,,Ap,,,
35,,Volusia,Lab,Constant Head,18,33,5.4,3,0.32,cm/hr,,0.32,,1.29,,,,0.6,1.6,2.6,52.4,7.5,64.7,9.6,25.7,,,,,,SCL,,SCL,,,,0.86,,,,Btg,,,
35,,Volusia,Lab,Constant Head,33,51,5.4,3,1.68,cm/hr,,1.68,,1.27,,,,2,4.7,4.8,39.5,8.1,59.1,12.8,28.1,,,,,,SCL,,SCL,,,,0.62,,,,Btgk1,,,
35,,Volusia,Lab,Constant Head,51,81,5.4,3,8.33,cm/hr,,8.33,,1.49,,,,6.4,10.4,7.4,35.6,7.8,67.6,6.9,25.5,,,,,,SCL,,SCL,,,,0.34,,,,Btgk2,,,
35,,Volusia,Lab,Constant Head,81,104,5.4,3,6.57,cm/hr,,6.57,,1.5,,,,0.8,2.5,3,70.7,7.3,84.3,4.6,11.1,,,,,,LFS,,LFS,,,,0.08,,,,Btgk3,,,
35,,Volusia,Lab,Constant Head,104,145,5.4,3,9.47,cm/hr,,9.47,,1.48,,,,0.1,0.4,0.9,83.8,8.1,93.3,1.2,5.7,,,,,,FS,,FS,,,,0.05,,,,Cg1,,,
35,,Volusia,Lab,Constant Head,145,203,5.4,3,15.8,cm/hr,,15.8,,1.5,,,,0,0.1,0.7,94.5,3.4,98.7,0,1.3,,,,,,FS,,FS,,,,0.05,,,,Cg2,,,
35,,Volusia,Lab,Constant Head,0,18,5.4,3,39.4,cm/hr,,39.4,,0.86,,,,0,0.1,1.1,62.2,7,70.4,20.8,8.8,,,,,,FSL,,FSL,,,,8.26,,,,A1,,,
35,,Volusia,Lab,Constant Head,18,38,5.4,3,3.36,cm/hr,,3.36,,1.42,,,,0,0.2,1.2,74.4,8.4,84.2,5.2,10.6,,,,,,LFS,,LFS,,,,1.43,,,,A2,,,
35,,Volusia,Lab,Constant Head,38,58,5.4,3,8.94,cm/hr,,8.94,,1.53,,,,0.1,0.2,1.1,70.6,7.5,79.5,3.8,16.7,,,,,,FSL,,FSL,,,,2.2,,,,Btgk1,,,
35,,Volusia,Lab,Constant Head,58,102,5.4,3,0.91,cm/hr,,0.91,,1.62,,,,0.9,2.2,2.5,58.2,7.9,71.7,10,18.3,,,,,,FSL,,FSL,,,,0.19,,,,Btgk2,,,
35,,Volusia,Lab,Constant Head,102,132,5.4,3,0.48,cm/hr,,0.48,,1.61,,,,1.2,2.4,2.8,53.3,8.7,68.4,14.8,16.8,,,,,,FSL,,FSL,,,,0.19,,,,Btgk3,,,
35,,Volusia,Lab,Constant Head,0,8,5.4,3,64.4,cm/hr,,64.4,,1.13,,,,0,0.2,2.2,72.9,7.1,82.4,10.9,6.7,,,,,,LFS,,LFS,,,,7.27,,,,A1,,,
35,,Volusia,Lab,Constant Head,8,20,5.4,3,61.8,cm/hr,,61.8,,1.34,,,,0,0.2,2.5,80.7,8.3,91.7,6.3,2,,,,,,FS,,FS,,,,1.4,,,,A2,,,
35,,Volusia,Lab,Constant Head,20,38,5.4,3,16.2,cm/hr,,16.2,,1.46,,,,0,0.2,2.8,84.1,8.1,95.2,3.9,0.9,,,,,,FS,,FS,,,,0.3,,,,Eg,,,
35,,Volusia,Lab,Constant Head,38,43,5.4,3,4.73,cm/hr,,4.73,,1.49,,,,0,0.3,2.3,80.4,8,91,4.7,4.3,,,,,,FS,,FS,,,,0.45,,,,Bh,,,
35,,Volusia,Lab,Constant Head,43,53,5.4,3,0.77,cm/hr,,0.77,,1.52,,,,0.1,0.2,1.6,54.8,6.6,63.3,4.6,32.1,,,,,,SCL,,SCL,,,,1,,,,Bt,,,
35,,Volusia,Lab,Constant Head,53,104,5.4,3,0.23,cm/hr,,0.23,,1.54,,,,6.2,7.7,6.7,47.4,7.8,75.8,9.9,14.3,,,,,,FSL,,FSL,,,,0.31,,,,Btgk,,,
35,,Volusia,Lab,Constant Head,0,15,5.4,3,18.4,cm/hr,,18.4,,0.99,,,,0,0.3,4.1,38.9,15.2,58.5,25.2,17.1,,,,,,FSL,,FSL,,,,7.43,,,,A1,,,
35,,Volusia,Lab,Constant Head,15,46,5.4,3,0.29,cm/hr,,0.29,,1.56,,,,0.1,0.6,5.7,46.8,21.4,74.6,7.3,17.1,,,,,,FSL,,FSL,,,,1.19,,,,A2,,,
35,,Volusia,Lab,Constant Head,46,64,5.4,3,0.9,cm/hr,,0.9,,1.64,,,,0,0.7,6.3,47.5,19.9,74.4,8.1,17.5,,,,,,FSL,,FSL,,,,0.25,,,,Bg,,,
35,,Volusia,Lab,Constant Head,64,102,5.4,3,0.05,cm/hr,,0.05,,1.57,,,,0.1,0.5,5.6,44.5,17.3,68,8,24,,,,,,SCL,,SCL,,,,0.27,,,,Btg (upper),,,
35,,Volusia,Lab,Constant Head,102,137,5.4,3,0.05,cm/hr,,0.05,,1.47,,,,0,0.4,4.5,40.1,21.5,66.5,9.6,23.9,,,,,,SCL,,SCL,,,,0.25,,,,Btg (lower),,,
35,,Volusia,Lab,Constant Head,137,203,5.4,3,4.84,cm/hr,,4.84,,1.69,,,,0,1.9,24.3,65.7,5.1,97,1.4,0.6,,,,,,FS,,FS,,,,0.31,,,,Cg,,,
35,,Volusia,Lab,Constant Head,0,5,5.4,3,25.4,cm/hr,,25.4,,1.18,,,,0,0.4,11,69.1,10.7,91.2,7.2,1.6,,,,,,FS,,FS,,,,3.82,,,,A,,,
35,,Volusia,Lab,Constant Head,5,23,5.4,3,23,cm/hr,,23,,1.53,,,,0,1.8,20.8,67.8,7.9,98.3,1.6,0.1,,,,,,FS,,FS,,,,0.28,,,,Eg1,,,
35,,Volusia,Lab,Constant Head,23,38,5.4,3,30.7,cm/hr,,30.7,,1.53,,,,0.1,2.2,22.2,66,8.1,98.6,1.1,0.3,,,,,,FS,,FS,,,,0.12,,,,Eg2,,,
35,,Volusia,Lab,Constant Head,38,61,5.4,3,23.2,cm/hr,,23.2,,1.53,,,,0,1.9,19.2,66.3,7.9,95.3,2.6,2.1,,,,,,FS,,FS,,,,0.1,,,,Bw1,,,
35,,Volusia,Lab,Constant Head,61,81,5.4,3,4.67,cm/hr,,4.67,,1.71,,,,0,1.9,19.2,66.3,7.9,95.3,2.6,2.1,,,,,,FS,,FS,,,,0.06,,,,Bw2,,,
35,,Volusia,Lab,Constant Head,81,107,5.4,3,8.62,cm/hr,,8.62,,1.67,,,,0,1.9,18.7,66,8,94.6,2.4,3,,,,,,FS,,FS,,,,0.06,,,,Eg',,,
35,,Volusia,Lab,Constant Head,107,134,5.4,3,13.1,cm/hr,,13.1,,1.63,,,,0.1,1.8,16.5,56.1,7.1,81.6,2.4,16,,,,,,FSL,,FSL,,,,0.22,,,,Btg1,,,
35,,Volusia,Lab,Constant Head,134,203,5.4,3,0.35,cm/hr,,0.35,,1.73,,,,0,1.3,14.3,60.3,9.5,85.4,2.2,12.4,,,,,,LFS,,LFS,,,,0.16,,,,Btg2,,,
35,,Wakulla,Lab,Constant Head,140,203,5.4,3,56.5,cm/hr,,56.5,,1.62,,,,7.7,18.4,25.9,42.6,2.8,97.3,1.5,1.2,,,,,,CS,,CS,,,,0.16,,,,Bw3,,,
35,,Wakulla,Lab,Constant Head,0,13,5.4,3,131,cm/hr,,131,,1.42,,,,3.9,22.6,46.7,17.5,2.3,93,5.4,1.6,,,,,,S,,S,,,,0.98,,,,Ap,,,
35,,Volusia,Lab,Constant Head,0,18,5.4,3,16.3,cm/hr,,16.3,,1.49,,,,0,0.9,13.9,67.5,10.3,92.6,4.3,3.1,,,,,,FS,,FS,,,,1.98,,,,A,,,
35,,Volusia,Lab,Constant Head,18,30,5.4,3,23.4,cm/hr,,23.4,,1.4,,,,0,0.8,12.3,71.5,11.9,96.5,2.9,0.6,,,,,,FS,,FS,,,,0.29,,,,Eg1,,,
35,,Volusia,Lab,Constant Head,30,61,5.4,3,21.5,cm/hr,,21.5,,1.53,,,,0,1,11.9,72.8,11.9,97.6,2.2,0.2,,,,,,FS,,FS,,,,0.12,,,,Eg2,,,
35,,Volusia,Lab,Constant Head,61,76,5.4,3,0.41,cm/hr,,0.41,,1.73,,,,0,0.8,9.2,65.9,11.6,87.5,6.6,5.9,,,,,,LFS,,LFS,,,,1.56,,,,Bh1,,,
35,,Volusia,Lab,Constant Head,76,89,5.4,3,2.63,cm/hr,,2.63,,1.54,,,,0,1,8.9,70.3,11.9,92.1,4.5,3.4,,,,,,FS,,FS,,,,1.09,,,,Bh2,,,
35,,Wakulla,Lab,Constant Head,124,150,5.4,3,53.9,cm/hr,,53.9,,1.62,,,,1.4,9.8,27.8,52.9,4.6,96.4,2.5,1.1,,,,,,FS,,FS,,,,0.15,,,,Bw3,,,
35,,Wakulla,Lab,Constant Head,150,180,5.4,3,55.2,cm/hr,,55.2,,1.58,,,,1.6,10.7,28.6,52.4,4.9,98.2,1,0.8,,,,,,FS,,FS,,,,0.19,,,,Bw4,,,
35,,Volusia,Lab,Constant Head,89,99,5.4,3,6.08,cm/hr,,6.08,,1.62,,,,0,0.7,8.3,72.8,13.2,95,3,2,,,,,,FS,,FS,,,,0.35,,,,Bw,,,
35,,Volusia,Lab,Constant Head,173,218,5.4,3,0.04,cm/hr,,0.04,,1.31,,,,0,0.1,0.7,21.1,13.7,35.6,18.2,46.2,,,,,,C,,C,,,,0.04,,,,2Cg1,,,
35,,Volusia,Lab,Constant Head,218,233,5.4,3,0.01,cm/hr,,0.01,,1.27,,,,0,0,0.6,13.3,9.4,23.3,16.9,59.8,,,,,,C,,C,,,,0.3,,,,2Cg2,,,
35,,Volusia,Lab,Constant Head,0,15,5.4,3,36.2,cm/hr,,36.2,,1.35,,,,0,0.6,12,79.5,4.8,96.9,2.5,0.6,,,,,,FS,,FS,,,,0.94,,,,Ap,,,
35,,Volusia,Lab,Constant Head,15,86,5.4,3,32.2,cm/hr,,32.2,,1.46,,,,0,0.7,10.5,81.6,4.8,97.6,2,0.4,,,,,,FS,,FS,,,,0.13,,,,E/Eg,,,
35,,Volusia,Lab,Constant Head,86,142,5.4,3,2.8,cm/hr,,2.8,,1.55,,,,0,0.6,10,77.6,4.7,92.9,3.9,3.2,,,,,,FS,,FS,,,,1.78,,,,Bh,,,
35,,Volusia,Lab,Constant Head,142,203,5.4,3,0.26,cm/hr,,0.26,,1.65,,,,0,0.6,8.9,69.1,3.9,82.5,2.6,14.9,,,,,,FSL,,FSL,,,,0.46,,,,Btg,,,
35,,Wakulla,Lab,Constant Head,43,56,5.4,3,6.57,cm/hr,,6.57,,1.54,,,,0,0.4,3.6,80.1,10.5,94.6,3.2,2.2,,,,,,FS,,FS,,,,0.68,,,,Bh1,,,
35,,Wakulla,Lab,Constant Head,56,68,5.4,3,9.99,cm/hr,,9.99,,1.6,,,,0,0.4,3.6,82.8,9.3,96.1,2.5,1.4,,,,,,FS,,FS,,,,0.35,,,,Bh2,,,
35,,Volusia,Lab,Constant Head,0,23,5.4,3,7.45,cm/hr,,7.45,,1.37,,,,0.2,3.3,16.9,36.4,11.2,68,28.1,3.9,,,,,,FSL,,FSL,,,,2.39,,,,A,,,
35,,Volusia,Lab,Constant Head,23,68,5.4,3,8.22,cm/hr,,8.22,,1.65,,,,0.5,5.2,21.9,47.7,16.1,91.4,8,0.6,,,,,,S,,S,,,,0.03,,,,Eg,,,
35,,Volusia,Lab,Constant Head,68,81,5.4,3,0.01,cm/hr,,0.01,,1.91,,,,0.3,4.3,18,38.3,13.2,74.1,9.7,16.2,,,,,,FSL,,FSL,,,,0.14,,,,Btg1,,,
35,,Wakulla,Lab,Constant Head,86,112,5.4,3,1.46,cm/hr,,1.46,,1.67,,,,0,0.4,3,76.9,8.7,89,1.1,9.9,,,,,,LFS,,LFS,,,,0.09,,,,Btg1,,,
35,,Wakulla,Lab,Constant Head,112,147,5.4,3,0.09,cm/hr,,0.09,,1.62,,,,0,0.4,2.4,76,12.8,91.6,0.9,7.5,,,,,,FS,,FS,,,,0.08,,,,Btg2,,,
35,,Volusia,Lab,Constant Head,81,150,5.4,3,0.01,cm/hr,,0.01,,1.7,,,,0.3,4.2,19.4,36.5,8.8,69.2,6.5,24.3,,,,,,SCL,,SCL,,,,0.1,,,,Btg2,,,
35,,Volusia,Lab,Constant Head,150,203,5.4,3,0.12,cm/hr,,0.12,,1.76,,,,0,0.5,7.6,70,2.9,81,1.3,17.7,,,,,,FSL,,FSL,,,,0.02,,,,BCg,,,
35,,Wakulla,Lab,Constant Head,0,15,5.4,3,17.1,cm/hr,,17.1,,1.35,,,,0,1,7,58,25.8,91.8,5.6,2.6,,,,,,FS,,FS,,,,3.06,,,,Ap,,,
35,,Wakulla,Lab,Constant Head,15,36,5.4,3,8.55,cm/hr,,8.55,,1.56,,,,0.2,1.5,7.1,67.5,20.5,96.8,2.1,1.1,,,,,,FS,,FS,,,,0.1,,,,Bw1,,,
35,,Volusia,Lab,Constant Head,0,10,5.4,3,29.3,cm/hr,,29.3,,1.45,,,,0,0.9,13.3,82.7,1.5,98.4,1.4,0.2,,,,,,FS,,FS,,,,0.58,,,,A,,,
35,,Volusia,Lab,Constant Head,10,25,5.4,3,26.3,cm/hr,,26.3,,1.5,,,,0,0.9,11.9,84,1.6,98.4,1,0.6,,,,,,FS,,FS,,,,0.18,,,,E1,,,
35,,Volusia,Lab,Constant Head,25,48,5.4,3,22.3,cm/hr,,22.3,,1.48,,,,0,0.8,11.5,83.2,1.6,97.1,1.8,1.1,,,,,,FS,,FS,,,,0.36,,,,E2,,,
35,,Volusia,Lab,Constant Head,48,91,5.4,3,51.3,cm/hr,,51.3,,1.48,,,,0,0.9,11.9,83.6,1.4,97.8,1.4,0.8,,,,,,FS,,FS,,,,0.2,,,,E3,,,
35,,Volusia,Lab,Constant Head,91,140,5.4,3,61.8,cm/hr,,61.8,,1.48,,,,0,0.8,11.5,84.7,1.3,98.3,1.1,0.6,,,,,,FS,,FS,,,,0.1,,,,E/Eg,,,
35,,Volusia,Lab,Constant Head,170,198,5.4,3,4.73,cm/hr,,4.73,,1.38,,,,0,0.7,7.4,84,1,93.1,6.6,0.3,,,,,,FS,,FS,,,,1.75,,,,Bh2,,,
35,,Volusia,Lab,Constant Head,198,224,5.4,3,2.37,cm/hr,,2.37,,1.42,,,,0.1,1.3,13.3,77.4,0.7,92.8,6.7,0.5,,,,,,FS,,FS,,,,1.93,,,,Bh3,,,
35,,Wakulla,Lab,Constant Head,89,135,5.4,3,19.7,cm/hr,,19.7,,1.5,,,,0,1,10.1,73.9,11.1,96.1,3,0.9,,,,,,FS,,FS,,,,0.07,,,,Bw3,,,
35,,Volusia,Lab,Constant Head,0,15,5.4,3,18.4,cm/hr,,18.4,,1.26,,,,0,2.7,35.4,42.9,2.9,83.9,13.3,2.8,,,,,,LS,,LS,,,,2.52,,,,A,,,
35,,Volusia,Lab,Constant Head,15,23,5.4,3,39.4,cm/hr,,39.4,,1.58,,,,0,3.6,41.5,51,2.4,98.5,1.4,0.1,,,,,,FS,,FS,,,,0.31,,,,Eg,,,
35,,Volusia,Lab,Constant Head,23,38,5.4,3,29.8,cm/hr,,29.8,,1.58,,,,0.1,4,40.3,52.3,1.1,97.8,1.6,0.6,,,,,,FS,,FS,,,,0.3,,,,Bw,,,
35,,Volusia,Lab,Constant Head,38,74,5.4,3,14.5,cm/hr,,14.5,,1.57,,,,0,3.2,40.6,50,1.8,95.6,3.6,0.8,,,,,,FS,,FS,,,,0.7,,,,Bw/Bh,,,
35,,Volusia,Lab,Constant Head,74,99,5.4,3,16.7,cm/hr,,16.7,,1.64,,,,0.1,3.4,39.4,51.4,1.9,96.2,2.1,1.7,,,,,,FS,,FS,,,,0.27,,,,Bw1,,,
35,,Wakulla,Lab,Constant Head,23,89,5.4,3,25.6,cm/hr,,25.6,,1.6,,,,1.4,11.4,31.7,41.4,8.2,94.1,3.9,2,,,,,,S,,S,,,,0.24,,,,Bw,,,
35,,Wakulla,Lab,Constant Head,89,114,5.4,3,13.1,cm/hr,,13.1,,1.7,,,,1.7,12.4,30.6,42.7,7.8,95.2,3.3,1.5,,,,,,S,,S,,,,0.13,,,,Eg,,,
35,,Volusia,Lab,Constant Head,99,119,5.4,3,0.59,cm/hr,,0.59,,1.7,,,,0,2.8,33.8,53.2,1.7,91.5,2.2,6.3,,,,,,FS,,FS,,,,0.16,,,,Cg',,,
35,,Volusia,Lab,Constant Head,119,150,5.4,3,0.59,cm/hr,,0.59,,1.71,,,,0,2.7,34.1,47.8,1.4,86,2.5,11.5,,,,,,LS,,LS,,,,0.14,,,,2Cg1,,,
35,,Volusia,Lab,Constant Head,150,203,5.4,3,18.8,cm/hr,,18.8,,1.47,,,,0,1.8,22.7,64,2.5,91,2,7,,,,,,FS,,FS,,,,0.11,,,,2Cg2,,,
35,,Walton,Lab,Constant Head,96,152,5.4,3,36.2,cm/hr,,36.2,,1.49,,,,,1.5,62.9,30.7,0.2,95.3,2.9,1.8,,,,,,S,,S,,,,0.3,,,,Bw2,,,
35,,Walton,Lab,Constant Head,0,15,5.4,3,43.4,cm/hr,,43.4,,1.24,,,,0,1,54.4,32.1,0.2,87.7,9.3,3,,,,,,S,,S,,,,0.8,,,,A,,,
35,,Walton,Lab,Constant Head,15,41,5.4,3,21.7,cm/hr,,21.7,,1.44,,,,0.1,2.2,18.2,57.6,9.5,87.6,7.6,4.8,,,,,,LFS,,LFS,,,,0.31,,,,Bw1,,,
35,,Walton,Lab,Constant Head,41,89,5.4,3,21.7,cm/hr,,21.7,,1.42,,,,0,1.9,17.8,57.2,10.7,87.6,9.8,2.6,,,,,,FS,,FS,,,,0.12,,,,Bw2,,,
35,,Walton,Lab,Constant Head,89,140,5.4,3,16.4,cm/hr,,16.4,,1.47,,,,0.2,2.6,17,59.6,10.2,89.6,8.4,2,,,,,,FS,,FS,,,,0.06,,,,Bw3,,,
35,,Walton,Lab,Constant Head,140,165,5.4,3,15.8,cm/hr,,15.8,,1.49,,,,0.1,2.7,19.6,62.7,9,94.1,4.4,1.5,,,,,,FS,,FS,,,,0.02,,,,Eg,,,
35,,Walton,Lab,Constant Head,165,178,5.4,3,5.59,cm/hr,,5.59,,1.71,,,,0.2,2.8,18,55.4,7.8,84.2,8.8,7,,,,,,LFS,,LFS,,,,0.05,,,,Bt1,,,
35,,Walton,Lab,Constant Head,134,155,5.4,3,0.62,cm/hr,,0.62,,1.68,,,,1.8,13.2,29.8,23.4,3.6,71.8,9.3,18.9,,,,,,SL,,SL,,,,0.08,,,,Btv1,,,
35,,Walton,Lab,Constant Head,155,188,5.4,3,3.33,cm/hr,,3.33,,1.68,,,,2.8,16.4,31.6,17.8,2,70.6,9.6,19.8,,,,,,SL,,SL,,,,0.08,,,,Btv2,,,
35,,Wakulla,Lab,Constant Head,8,79,5.4,3,22.4,cm/hr,,22.4,,1.61,,,,2,15.1,30.8,30.4,16.1,94.4,3.8,1.8,,,,,,S,,S,,,,0.27,,,,Bw1,,,
35,,Wakulla,Lab,Constant Head,0,15,5.4,3,0.55,cm/hr,,0.55,,1.56,,,,0,0.5,2.8,81.6,9,93.9,3.7,2.4,,,,,,FS,,FS,,,,0.52,,,,Ap,,,
35,,Wakulla,Lab,Constant Head,15,43,5.4,3,1.22,cm/hr,,1.22,,1.51,,,,0,0.5,2.8,80.5,10.4,94.2,3.1,2.7,,,,,,FS,,FS,,,,0.24,,,,A,,,
35,,Wakulla,Lab,Constant Head,43,71,5.4,3,0.55,cm/hr,,0.55,,1.6,,,,0,0.5,3,80.5,8.5,92.5,2.7,4.8,,,,,,FS,,FS,,,,0.14,,,,Cg1,,,
35,,Wakulla,Lab,Constant Head,71,94,5.4,3,0.55,cm/hr,,0.55,,1.63,,,,0,0.6,3,78.4,8.8,90.8,3,6.2,,,,,,FS,,FS,,,,0.05,,,,Cg2,,,
